Serial_Num (N/A),Season (Year),Name (N/A),ISO_time,day,month,hour,Nature (N/A),Latitude (deg_north),Longitude (deg_east),Wind(WMO) (kt),Pres(WMO) (mb),Wind(WMO) Percentile (%),Pres(WMO) Percentile (%),Intensity
1980249N18336,1980,EARL,1980-09-06 00:00:00,6,9,0, TS,19.7,-32.0,40,999,42.219,55.048,Low
1980249N18336,1980,EARL,1980-09-06 06:00:00,6,9,6, TS,20.3,-33.8,40,999,42.219,55.048,Low
1980249N18336,1980,EARL,1980-09-06 12:00:00,6,9,12, TS,21.0,-35.5,45,998,49.669,56.725,Low
1980249N18336,1980,EARL,1980-09-06 18:00:00,6,9,18, TS,21.5,-36.5,45,997,49.669,58.621,Low
1980249N18336,1980,EARL,1980-09-07 00:00:00,7,9,0, TS,22.2,-37.8,45,996,49.669,61.036,Low
1980249N18336,1980,EARL,1980-09-07 06:00:00,7,9,6, TS,23.2,-38.8,45,996,49.669,61.036,Low
1980249N18336,1980,EARL,1980-09-07 12:00:00,7,9,12, TS,25.0,-39.7,45,995,49.669,62.326,Low
1980249N18336,1980,EARL,1980-09-07 18:00:00,7,9,18, TS,27.0,-40.3,50,993,57.844,67.193,Low
1980249N18336,1980,EARL,1980-09-08 00:00:00,8,9,0, TS,29.0,-41.2,60,992,68.918,68.235,Low
1980249N18336,1980,EARL,1980-09-08 06:00:00,8,9,6, TS,30.4,-42.5,65,988,73.077,73.185,Low
1980249N18336,1980,EARL,1980-09-08 12:00:00,8,9,12, TS,32.0,-43.5,65,985,73.077,77.05,Low
1980249N18336,1980,EARL,1980-09-08 18:00:00,8,9,18, TS,33.3,-44.1,65,986,73.077,76.341,Low
1980249N18336,1980,EARL,1980-09-09 00:00:00,9,9,0, TS,34.7,-44.3,65,988,73.077,73.185,Low
1980249N18336,1980,EARL,1980-09-09 06:00:00,9,9,6, TS,36.3,-43.8,65,990,73.077,70.391,Low
1980249N18336,1980,EARL,1980-09-09 12:00:00,9,9,12, TS,38.0,-43.1,65,991,73.077,69.538,Low
1980249N18336,1980,EARL,1980-09-09 18:00:00,9,9,18, TS,40.5,-41.5,65,992,73.077,68.235,Low
1980249N18336,1980,EARL,1980-09-10 00:00:00,10,9,0, TS,43.0,-39.0,65,994,73.077,64.461,Low
1980249N18336,1980,EARL,1980-09-10 06:00:00,10,9,6, TS,45.2,-36.0,65,995,73.077,62.326,Low
1980249N18336,1980,EARL,1980-09-10 12:00:00,10,9,12, TS,47.5,-32.5,55,0,63.594,-100.0,Unknown
1980249N18336,1980,EARL,1980-09-10 18:00:00,10,9,18, ET,49.5,-28.5,55,0,63.594,-100.0,Unknown
1980249N18336,1980,EARL,1980-09-11 00:00:00,11,9,0, ET,51.5,-23.5,55,0,63.594,-100.0,Unknown
1980249N28269,1980,DANIELLE,1980-09-04 18:00:00,4,9,18, TS,28.3,-90.6,25,1010,4.702,5.605,Low
1980249N28269,1980,DANIELLE,1980-09-05 00:00:00,5,9,0, TS,28.3,-91.3,25,1010,4.702,5.605,Low
1980249N28269,1980,DANIELLE,1980-09-05 06:00:00,5,9,6, TS,28.4,-91.8,25,1009,4.702,9.96,Low
1980249N28269,1980,DANIELLE,1980-09-05 12:00:00,5,9,12, TS,28.8,-92.4,30,1008,17.062,16.249,Low
1980249N28269,1980,DANIELLE,1980-09-05 18:00:00,5,9,18, TS,29.4,-93.4,50,1004,57.844,37.625,Low
1980249N28269,1980,DANIELLE,1980-09-06 00:00:00,6,9,0, TS,29.4,-94.9,40,1004,42.219,37.625,Low
1980249N28269,1980,DANIELLE,1980-09-06 06:00:00,6,9,6, TS,29.3,-96.3,35,1008,32.179,16.249,Low
1980249N28269,1980,DANIELLE,1980-09-06 12:00:00,6,9,12, TS,29.1,-97.0,30,1008,17.062,16.249,Low
1980249N28269,1980,DANIELLE,1980-09-06 18:00:00,6,9,18, TS,29.0,-97.8,25,1008,4.702,16.249,Low
1980249N28269,1980,DANIELLE,1980-09-07 00:00:00,7,9,0, TS,29.0,-98.3,20,1010,0.857,5.605,Low
1980249N28269,1980,DANIELLE,1980-09-07 06:00:00,7,9,6, TS,29.0,-99.0,20,1010,0.857,5.605,Low
1980249N28269,1980,DANIELLE,1980-09-07 12:00:00,7,9,12, TS,29.0,-100.0,20,1010,0.857,5.605,Low
1980250N13341,1980,FRANCES,1980-09-06 00:00:00,6,9,0, TS,12.5,-19.0,25,1010,4.702,5.605,Low
1980250N13341,1980,FRANCES,1980-09-06 06:00:00,6,9,6, TS,12.5,-20.0,25,1009,4.702,9.96,Low
1980250N13341,1980,FRANCES,1980-09-06 12:00:00,6,9,12, TS,12.6,-21.0,30,1008,17.062,16.249,Low
1980250N13341,1980,FRANCES,1980-09-06 18:00:00,6,9,18, TS,12.7,-21.8,35,1005,32.179,31.62,Low
1980250N13341,1980,FRANCES,1980-09-07 00:00:00,7,9,0, TS,12.8,-22.5,40,1002,42.219,44.581,Low
1980250N13341,1980,FRANCES,1980-09-07 06:00:00,7,9,6, TS,12.9,-23.2,45,998,49.669,56.725,Low
1980250N13341,1980,FRANCES,1980-09-07 12:00:00,7,9,12, TS,13.0,-24.0,55,994,63.594,64.461,Low
1980250N13341,1980,FRANCES,1980-09-07 18:00:00,7,9,18, TS,13.0,-24.8,60,990,68.918,70.391,Low
1980250N13341,1980,FRANCES,1980-09-08 00:00:00,8,9,0, TS,13.0,-25.6,65,986,73.077,76.341,Low
1980250N13341,1980,FRANCES,1980-09-08 06:00:00,8,9,6, TS,13.0,-26.8,70,978,78.144,83.504,Medium
1980250N13341,1980,FRANCES,1980-09-08 12:00:00,8,9,12, TS,12.9,-28.0,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-08 18:00:00,8,9,18, TS,12.8,-29.0,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-09 00:00:00,9,9,0, TS,12.8,-29.8,100,960,92.583,92.492,Medium
1980250N13341,1980,FRANCES,1980-09-09 06:00:00,9,9,6, TS,12.9,-30.5,100,958,92.583,93.547,Medium
1980250N13341,1980,FRANCES,1980-09-09 12:00:00,9,9,12, TS,13.0,-31.3,100,960,92.583,92.492,Medium
1980250N13341,1980,FRANCES,1980-09-09 18:00:00,9,9,18, TS,13.2,-32.1,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-10 00:00:00,10,9,0, TS,13.4,-32.9,90,966,88.589,90.361,Medium
1980250N13341,1980,FRANCES,1980-09-10 06:00:00,10,9,6, TS,13.8,-33.5,90,967,88.589,90.077,Medium
1980250N13341,1980,FRANCES,1980-09-10 12:00:00,10,9,12, TS,14.2,-34.1,85,968,86.817,89.644,Medium
1980250N13341,1980,FRANCES,1980-09-10 18:00:00,10,9,18, TS,14.9,-34.6,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-11 00:00:00,11,9,0, TS,15.4,-34.9,85,968,86.817,89.644,Medium
1980250N13341,1980,FRANCES,1980-09-11 06:00:00,11,9,6, TS,16.0,-35.0,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-11 12:00:00,11,9,12, TS,16.3,-35.3,90,967,88.589,90.077,Medium
1980250N13341,1980,FRANCES,1980-09-11 18:00:00,11,9,18, TS,16.6,-35.9,85,968,86.817,89.644,Medium
1980250N13341,1980,FRANCES,1980-09-12 00:00:00,12,9,0, TS,17.0,-36.1,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-12 06:00:00,12,9,6, TS,17.2,-36.9,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-12 12:00:00,12,9,12, TS,17.8,-37.8,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-12 18:00:00,12,9,18, TS,18.3,-38.5,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-13 00:00:00,13,9,0, TS,18.6,-39.6,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-13 06:00:00,13,9,6, TS,18.8,-40.6,85,968,86.817,89.644,Medium
1980250N13341,1980,FRANCES,1980-09-13 12:00:00,13,9,12, TS,18.9,-42.0,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-13 18:00:00,13,9,18, TS,19.3,-43.4,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-14 00:00:00,14,9,0, TS,19.8,-44.7,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-14 06:00:00,14,9,6, TS,20.2,-45.9,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-14 12:00:00,14,9,12, TS,20.8,-46.9,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-14 18:00:00,14,9,18, TS,21.6,-48.0,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-15 00:00:00,15,9,0, TS,22.5,-48.8,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-15 06:00:00,15,9,6, TS,23.3,-49.6,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-15 12:00:00,15,9,12, TS,24.6,-50.2,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-15 18:00:00,15,9,18, TS,25.8,-50.8,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-16 00:00:00,16,9,0, TS,27.4,-50.8,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-16 06:00:00,16,9,6, TS,28.8,-50.6,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-16 12:00:00,16,9,12, TS,30.2,-50.0,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-16 18:00:00,16,9,18, TS,31.8,-49.2,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-17 00:00:00,17,9,0, TS,33.0,-48.0,90,965,88.589,90.699,Medium
1980250N13341,1980,FRANCES,1980-09-17 06:00:00,17,9,6, TS,33.9,-47.2,85,968,86.817,89.644,Medium
1980250N13341,1980,FRANCES,1980-09-17 12:00:00,17,9,12, TS,34.7,-46.4,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-17 18:00:00,17,9,18, TS,35.7,-45.9,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-18 00:00:00,18,9,0, TS,36.7,-45.8,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-18 06:00:00,18,9,6, TS,37.8,-45.8,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-18 12:00:00,18,9,12, TS,39.0,-46.2,80,970,84.517,88.012,Medium
1980250N13341,1980,FRANCES,1980-09-18 18:00:00,18,9,18, TS,40.0,-46.5,80,972,84.517,87.167,Medium
1980250N13341,1980,FRANCES,1980-09-19 00:00:00,19,9,0, TS,41.2,-46.4,75,974,81.284,86.153,Medium
1980250N13341,1980,FRANCES,1980-09-19 06:00:00,19,9,6, TS,42.4,-45.8,70,978,78.144,83.504,Medium
1980250N13341,1980,FRANCES,1980-09-19 12:00:00,19,9,12, TS,43.6,-44.9,65,986,73.077,76.341,Low
1980250N13341,1980,FRANCES,1980-09-19 18:00:00,19,9,18, TS,44.5,-43.2,65,986,73.077,76.341,Low
1980250N13341,1980,FRANCES,1980-09-20 00:00:00,20,9,0, TS,45.7,-41.0,65,988,73.077,73.185,Low
1980250N13341,1980,FRANCES,1980-09-20 06:00:00,20,9,6, TS,47.0,-39.0,60,990,68.918,70.391,Low
1980250N13341,1980,FRANCES,1980-09-20 12:00:00,20,9,12, TS,49.4,-35.5,55,994,63.594,64.461,Low
1980250N13341,1980,FRANCES,1980-09-20 18:00:00,20,9,18, TS,51.2,-32.0,50,998,57.844,56.725,Low
1980250N13341,1980,FRANCES,1980-09-21 00:00:00,21,9,0, ET,54.0,-29.0,45,1000,49.669,49.967,Low
1980265N15283,1980,HERMINE,1980-09-20 12:00:00,20,9,12, TS,14.6,-77.2,25,1008,4.702,16.249,Low
1980265N15283,1980,HERMINE,1980-09-20 18:00:00,20,9,18, TS,14.8,-78.7,25,1007,4.702,21.627,Low
1980265N15283,1980,HERMINE,1980-09-21 00:00:00,21,9,0, TS,15.0,-80.2,30,1006,17.062,26.65,Low
1980265N15283,1980,HERMINE,1980-09-21 06:00:00,21,9,6, TS,15.1,-81.6,35,1003,32.179,41.251,Low
1980265N15283,1980,HERMINE,1980-09-21 12:00:00,21,9,12, TS,15.3,-83.0,40,1000,42.219,49.967,Low
1980265N15283,1980,HERMINE,1980-09-21 18:00:00,21,9,18, TS,15.8,-84.2,45,998,49.669,56.725,Low
1980265N15283,1980,HERMINE,1980-09-22 00:00:00,22,9,0, TS,16.5,-85.5,50,996,57.844,61.036,Low
1980265N15283,1980,HERMINE,1980-09-22 06:00:00,22,9,6, TS,17.1,-86.7,55,995,63.594,62.326,Low
1980265N15283,1980,HERMINE,1980-09-22 12:00:00,22,9,12, TS,17.8,-87.8,60,994,68.918,64.461,Low
1980265N15283,1980,HERMINE,1980-09-22 18:00:00,22,9,18, TS,18.4,-88.9,55,994,63.594,64.461,Low
1980265N15283,1980,HERMINE,1980-09-23 00:00:00,23,9,0, TS,18.8,-90.2,50,995,57.844,62.326,Low
1980265N15283,1980,HERMINE,1980-09-23 06:00:00,23,9,6, TS,19.1,-91.3,45,995,49.669,62.326,Low
1980265N15283,1980,HERMINE,1980-09-23 12:00:00,23,9,12, TS,19.3,-92.6,50,995,57.844,62.326,Low
1980265N15283,1980,HERMINE,1980-09-23 18:00:00,23,9,18, TS,19.3,-93.2,55,994,63.594,64.461,Low
1980265N15283,1980,HERMINE,1980-09-24 00:00:00,24,9,0, TS,19.2,-93.8,60,993,68.918,67.193,Low
1980265N15283,1980,HERMINE,1980-09-24 06:00:00,24,9,6, TS,18.8,-94.4,60,993,68.918,67.193,Low
1980265N15283,1980,HERMINE,1980-09-24 12:00:00,24,9,12, TS,18.5,-94.8,55,994,63.594,64.461,Low
1980265N15283,1980,HERMINE,1980-09-24 18:00:00,24,9,18, TS,18.1,-95.1,50,997,57.844,58.621,Low
1980265N15283,1980,HERMINE,1980-09-25 00:00:00,25,9,0, TS,17.7,-95.5,45,1000,49.669,49.967,Low
1980265N15283,1980,HERMINE,1980-09-25 06:00:00,25,9,6, TS,17.3,-95.8,40,1003,42.219,41.251,Low
1980265N15283,1980,HERMINE,1980-09-25 12:00:00,25,9,12, TS,17.0,-96.0,35,1005,32.179,31.62,Low
1980265N15283,1980,HERMINE,1980-09-25 18:00:00,25,9,18, TS,17.0,-96.0,30,1007,17.062,21.627,Low
1980265N15283,1980,HERMINE,1980-09-26 00:00:00,26,9,0, TS,17.0,-96.0,25,1008,4.702,16.249,Low
1980275N34340,1980,IVAN,1980-10-01 00:00:00,1,10,0, ET,33.6,-20.0,25,1010,4.702,5.605,Low
1980275N34340,1980,IVAN,1980-10-01 06:00:00,1,10,6, ET,33.7,-20.7,25,1010,4.702,5.605,Low
1980275N34340,1980,IVAN,1980-10-01 12:00:00,1,10,12, ET,33.8,-21.5,25,1010,4.702,5.605,Low
1980275N34340,1980,IVAN,1980-10-01 18:00:00,1,10,18, ET,34.1,-22.2,25,1010,4.702,5.605,Low
1980275N34340,1980,IVAN,1980-10-02 00:00:00,2,10,0, ET,34.5,-22.8,25,1010,4.702,5.605,Low
1980275N34340,1980,IVAN,1980-10-02 06:00:00,2,10,6, ET,35.0,-23.3,25,1009,4.702,9.96,Low
1980275N34340,1980,IVAN,1980-10-02 12:00:00,2,10,12, ET,35.7,-23.7,25,1009,4.702,9.96,Low
1980275N34340,1980,IVAN,1980-10-02 18:00:00,2,10,18, ET,36.5,-23.8,25,1009,4.702,9.96,Low
1980275N34340,1980,IVAN,1980-10-03 00:00:00,3,10,0, ET,37.2,-23.5,25,1009,4.702,9.96,Low
1980275N34340,1980,IVAN,1980-10-03 06:00:00,3,10,6, ET,37.8,-23.1,25,1009,4.702,9.96,Low
1980275N34340,1980,IVAN,1980-10-03 12:00:00,3,10,12, ET,38.7,-22.5,25,1008,4.702,16.249,Low
1980275N34340,1980,IVAN,1980-10-03 18:00:00,3,10,18, ET,38.5,-21.4,25,1007,4.702,21.627,Low
1980275N34340,1980,IVAN,1980-10-04 00:00:00,4,10,0, ET,37.7,-21.8,25,1006,4.702,26.65,Low
1980275N34340,1980,IVAN,1980-10-04 06:00:00,4,10,6, ET,37.0,-22.7,25,1005,4.702,31.62,Low
1980275N34340,1980,IVAN,1980-10-04 12:00:00,4,10,12, TS,36.5,-23.5,30,1000,17.062,49.967,Low
1980275N34340,1980,IVAN,1980-10-04 18:00:00,4,10,18, TS,35.6,-24.6,40,998,42.219,56.725,Low
1980275N34340,1980,IVAN,1980-10-05 00:00:00,5,10,0, TS,34.4,-25.7,50,996,57.844,61.036,Low
1980275N34340,1980,IVAN,1980-10-05 06:00:00,5,10,6, TS,33.4,-26.8,55,995,63.594,62.326,Low
1980275N34340,1980,IVAN,1980-10-05 12:00:00,5,10,12, TS,32.4,-28.3,60,994,68.918,64.461,Low
1980275N34340,1980,IVAN,1980-10-05 18:00:00,5,10,18, TS,31.3,-29.6,60,993,68.918,67.193,Low
1980275N34340,1980,IVAN,1980-10-06 00:00:00,6,10,0, TS,30.1,-30.5,65,992,73.077,68.235,Low
1980275N34340,1980,IVAN,1980-10-06 06:00:00,6,10,6, TS,29.1,-31.1,75,985,81.284,77.05,Low
1980275N34340,1980,IVAN,1980-10-06 12:00:00,6,10,12, TS,28.4,-31.3,85,976,86.817,84.711,Medium
1980275N34340,1980,IVAN,1980-10-06 18:00:00,6,10,18, TS,28.1,-31.1,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-07 00:00:00,7,10,0, TS,28.0,-30.7,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-07 06:00:00,7,10,6, TS,28.5,-30.6,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-07 12:00:00,7,10,12, TS,29.5,-31.7,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-07 18:00:00,7,10,18, TS,29.8,-32.7,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-08 00:00:00,8,10,0, TS,30.0,-34.4,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-08 06:00:00,8,10,6, TS,30.6,-36.2,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-08 12:00:00,8,10,12, TS,31.3,-37.4,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-08 18:00:00,8,10,18, TS,31.5,-39.0,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-09 00:00:00,9,10,0, TS,31.7,-40.5,90,970,88.589,88.012,Medium
1980275N34340,1980,IVAN,1980-10-09 06:00:00,9,10,6, TS,32.3,-41.0,90,971,88.589,87.654,Medium
1980275N34340,1980,IVAN,1980-10-09 12:00:00,9,10,12, TS,33.2,-41.1,90,973,88.589,86.574,Medium
1980275N34340,1980,IVAN,1980-10-09 18:00:00,9,10,18, TS,33.8,-41.2,90,975,88.589,85.263,Medium
1980275N34340,1980,IVAN,1980-10-10 00:00:00,10,10,0, TS,34.9,-40.7,90,977,88.589,84.076,Medium
1980275N34340,1980,IVAN,1980-10-10 06:00:00,10,10,6, TS,36.2,-40.0,90,978,88.589,83.504,Medium
1980275N34340,1980,IVAN,1980-10-10 12:00:00,10,10,12, TS,37.8,-39.1,90,978,88.589,83.504,Medium
1980275N34340,1980,IVAN,1980-10-10 18:00:00,10,10,18, TS,39.7,-37.9,80,980,84.517,81.225,Medium
1980275N34340,1980,IVAN,1980-10-11 00:00:00,11,10,0, TS,42.0,-36.1,75,985,81.284,77.05,Low
1980275N34340,1980,IVAN,1980-10-11 06:00:00,11,10,6, TS,44.4,-34.1,70,988,78.144,73.185,Low
1980275N34340,1980,IVAN,1980-10-11 12:00:00,11,10,12, TS,46.8,-31.5,65,990,73.077,70.391,Low
1980275N34340,1980,IVAN,1980-10-11 18:00:00,11,10,18, TS,49.7,-27.5,65,990,73.077,70.391,Low
1980275N34340,1980,IVAN,1980-10-12 00:00:00,12,10,0, ET,52.5,-24.5,60,990,68.918,70.391,Low
1980290N16275,1980,UNNAMED,1980-10-16 00:00:00,16,10,0, TS,16.2,-85.2,20,0,0.857,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-16 06:00:00,16,10,6, TS,16.2,-85.5,25,0,4.702,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-16 12:00:00,16,10,12, TS,16.2,-85.9,25,0,4.702,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-16 18:00:00,16,10,18, TS,16.2,-86.3,25,0,4.702,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-17 00:00:00,17,10,0, TS,16.2,-86.6,25,0,4.702,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-17 06:00:00,17,10,6, TS,16.2,-86.8,25,0,4.702,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-17 12:00:00,17,10,12, TS,16.3,-87.0,25,0,4.702,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-17 18:00:00,17,10,18, TS,16.4,-87.4,20,0,0.857,-100.0,Unknown
1980290N16275,1980,UNNAMED,1980-10-18 00:00:00,18,10,0, TS,16.5,-87.8,20,0,0.857,-100.0,Unknown
1980313N14277,1980,JEANNE,1980-11-07 18:00:00,7,11,18, NR,13.6,-82.6,20,1008,0.857,16.249,Low
1980313N14277,1980,JEANNE,1980-11-08 00:00:00,8,11,0, NR,14.7,-83.0,20,1006,0.857,26.65,Low
1980313N14277,1980,JEANNE,1980-11-08 06:00:00,8,11,6, NR,16.0,-83.4,20,1006,0.857,26.65,Low
1980313N14277,1980,JEANNE,1980-11-08 12:00:00,8,11,12, NR,17.3,-83.9,25,1006,4.702,26.65,Low
1980313N14277,1980,JEANNE,1980-11-08 18:00:00,8,11,18, TS,18.6,-84.3,30,1005,17.062,31.62,Low
1980313N14277,1980,JEANNE,1980-11-09 00:00:00,9,11,0, TS,19.3,-84.6,30,1005,17.062,31.62,Low
1980313N14277,1980,JEANNE,1980-11-09 06:00:00,9,11,6, TS,20.0,-84.8,30,1004,17.062,37.625,Low
1980313N14277,1980,JEANNE,1980-11-09 12:00:00,9,11,12, TS,20.8,-85.1,40,1000,42.219,49.967,Low
1980313N14277,1980,JEANNE,1980-11-09 18:00:00,9,11,18, TS,21.3,-85.2,45,999,49.669,55.048,Low
1980313N14277,1980,JEANNE,1980-11-10 00:00:00,10,11,0, TS,21.6,-85.3,50,999,57.844,55.048,Low
1980313N14277,1980,JEANNE,1980-11-10 06:00:00,10,11,6, TS,22.0,-85.4,50,999,57.844,55.048,Low
1980313N14277,1980,JEANNE,1980-11-10 12:00:00,10,11,12, TS,22.5,-85.5,50,999,57.844,55.048,Low
1980313N14277,1980,JEANNE,1980-11-10 18:00:00,10,11,18, TS,23.2,-85.7,50,999,57.844,55.048,Low
1980313N14277,1980,JEANNE,1980-11-11 00:00:00,11,11,0, TS,23.7,-86.1,55,998,63.594,56.725,Low
1980313N14277,1980,JEANNE,1980-11-11 06:00:00,11,11,6, TS,24.1,-86.5,60,997,68.918,58.621,Low
1980313N14277,1980,JEANNE,1980-11-11 12:00:00,11,11,12, TS,24.1,-87.0,65,992,73.077,68.235,Low
1980313N14277,1980,JEANNE,1980-11-11 18:00:00,11,11,18, TS,24.1,-87.2,75,986,81.284,76.341,Low
1980313N14277,1980,JEANNE,1980-11-12 00:00:00,12,11,0, TS,24.1,-87.4,85,988,86.817,73.185,Low
1980313N14277,1980,JEANNE,1980-11-12 06:00:00,12,11,6, TS,23.9,-88.3,70,992,78.144,68.235,Low
1980313N14277,1980,JEANNE,1980-11-12 12:00:00,12,11,12, TS,23.8,-89.0,65,994,73.077,64.461,Low
1980313N14277,1980,JEANNE,1980-11-12 18:00:00,12,11,18, TS,23.8,-89.8,65,995,73.077,62.326,Low
1980313N14277,1980,JEANNE,1980-11-13 00:00:00,13,11,0, TS,24.0,-90.3,55,999,63.594,55.048,Low
1980313N14277,1980,JEANNE,1980-11-13 06:00:00,13,11,6, TS,24.9,-91.6,55,997,63.594,58.621,Low
1980313N14277,1980,JEANNE,1980-11-13 12:00:00,13,11,12, TS,25.6,-92.8,60,993,68.918,67.193,Low
1980313N14277,1980,JEANNE,1980-11-13 18:00:00,13,11,18, TS,25.6,-94.0,60,994,68.918,64.461,Low
1980313N14277,1980,JEANNE,1980-11-14 00:00:00,14,11,0, TS,25.5,-95.0,55,996,63.594,61.036,Low
1980313N14277,1980,JEANNE,1980-11-14 06:00:00,14,11,6, TS,25.6,-95.2,50,998,57.844,56.725,Low
1980313N14277,1980,JEANNE,1980-11-14 12:00:00,14,11,12, TS,25.8,-95.2,50,1002,57.844,44.581,Low
1980313N14277,1980,JEANNE,1980-11-14 18:00:00,14,11,18, TS,26.0,-94.8,40,1002,42.219,44.581,Low
1980313N14277,1980,JEANNE,1980-11-15 00:00:00,15,11,0, TS,26.2,-94.4,30,1004,17.062,37.625,Low
1980313N14277,1980,JEANNE,1980-11-15 06:00:00,15,11,6, TS,26.3,-93.7,30,1004,17.062,37.625,Low
1980313N14277,1980,JEANNE,1980-11-15 12:00:00,15,11,12, TS,26.2,-93.2,25,1005,4.702,31.62,Low
1980313N14277,1980,JEANNE,1980-11-15 18:00:00,15,11,18, TS,25.9,-92.9,20,1006,0.857,26.65,Low
1980313N14277,1980,JEANNE,1980-11-16 00:00:00,16,11,0, TS,25.4,-93.0,20,1007,0.857,21.627,Low
1980313N14277,1980,JEANNE,1980-11-16 06:00:00,16,11,6, TS,25.2,-93.1,20,1007,0.857,21.627,Low
1980318N13280,1980,UNNAMED,1980-11-12 12:00:00,12,11,12, TS,13.0,-80.0,20,0,0.857,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-12 18:00:00,12,11,18, TS,13.4,-80.7,20,0,0.857,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-13 00:00:00,13,11,0, TS,14.0,-81.2,25,0,4.702,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-13 06:00:00,13,11,6, TS,14.4,-81.9,25,0,4.702,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-13 12:00:00,13,11,12, TS,15.0,-82.4,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-13 18:00:00,13,11,18, TS,15.9,-83.0,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-14 00:00:00,14,11,0, TS,16.4,-83.5,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-14 06:00:00,14,11,6, TS,17.1,-83.8,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-14 12:00:00,14,11,12, TS,18.0,-83.9,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-14 18:00:00,14,11,18, TS,18.8,-83.8,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-15 00:00:00,15,11,0, TS,19.4,-83.6,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-15 06:00:00,15,11,6, TS,20.0,-83.3,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-15 12:00:00,15,11,12, TS,20.7,-83.0,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-15 18:00:00,15,11,18, TS,21.1,-82.9,30,0,17.062,-100.0,Unknown
1980318N13280,1980,UNNAMED,1980-11-16 00:00:00,16,11,0, TS,21.7,-82.8,25,0,4.702,-100.0,Unknown
